name,From,To,Draft,Tm,Lg,G,GS,Yrs,PB.x,AP1.x,AV.x,pfr_player_id,career_try,career_ranypa,career_wowy,Pos,hof
Y.A. Tittle,1960,1964,1-6,TOT,NFL,63,52,5,3,2,47,TittY.00,10.12294125,-2.090266559,-3.020067828,QB,TRUE
Delanie Walker,2006,2019,6-175,TOT,NFL,183,101,14,3,0,47,WalkHu00,1928.540756,-0.162972181,0.23224882,NA,NA
Mike Williams,1975,1983,1-22,TOT,NFL,109,101,9,0,0,47,WillMi00,233.1492168,1.200825252,-0.081307153,NA,NA
Mike Williams,1975,1983,1-22,TOT,NFL,109,101,9,0,0,47,WillMi03,1348.147575,-1.010707846,-0.456633037,NA,NA
Sammy Winder,1982,1990,5-131,DEN,NFL,127,83,9,2,0,47,WindSa00,1607.582376,-0.131443908,-0.724176076,NA,NA
Johnny Brewer,1961,1970,4-41,TOT,NFL,135,107,10,1,0,46,BrewJo00,1563.062912,0.313237103,-0.220411517,NA,NA
Glenn Doughty,1972,1979,2-47,CLT,NFL,103,97,8,0,0,46,DougGl00,4590.810834,0.586764864,0.877604147,NA,NA
Zach Ertz,2013,2019,2-35,PHI,NFL,106,71,7,3,0,46,ErtzZa00,418.0110048,1.970076752,2.603080116,NA,NA
Mel Farr,1967,1973,1-7,DET,NFL,69,47,7,2,0,46,FarrMe00,2149.5938849999998,-0.106984418,-0.129808688,NA,NA
Johnny Hector,1983,1992,2-51,NYJ,NFL,126,36,10,0,0,46,HectJo00,1653.83028,-0.100326106,-0.034937343,NA,NA
Travis Henry,2001,2007,2-58,TOT,NFL,90,69,7,1,0,46,HenrTr00,1029.730146,-0.351938941,-0.116673485,NA,NA
Michael Jenkins,2004,2012,1-29,TOT,NFL,130,79,9,0,0,46,JenkMi00,4178.082173,-0.186435603,-0.080363486,NA,NA
Dave Kocourek,1960,1968,19-223,TOT,AFL,115,22,9,4,0,46,KocoDa00,4534.839079,0.363587076,0.408612696,NA,NA
Herman Lee,1960,1966,23-270,CHI,NFL,95,93,7,0,0,46,LeexHe20,20.61442508,-2.377332445,-2.157302449,NA,NA
Kelvin Martin,1987,1996,4-95,TOT,NFL,139,66,10,0,0,46,MartKe00,4466.266499,-0.79761847,-0.241100925,NA,NA
Jerry Norton,1960,1964,7-81,TOT,NFL,68,37,5,2,1,46,NortJe00,194.8844262,0.467748691,0.601794457,NA,NA
Tom Rathman,1986,1994,3-56,TOT,NFL,131,107,9,0,0,46,RathTo00,2871.59384,2.10490052,0.673974765,NA,NA
Mike Richardson,1983,1989,2-33,TOT,NFL,91,80,7,0,0,46,RichMi00,497.4322933,-0.8197647,-0.244951054,NA,NA
Johnny Roland,1966,1973,4-54,TOT,NFL,103,80,8,2,0,46,RolaJo00,2028.719804,-0.660288253,-0.639108039,NA,NA
Freddie Scott,1974,1983,7-174,TOT,NFL,132,81,10,0,0,46,ScotFr00,67.62644889,-0.736579289,-0.269926382,NA,NA
Freddie Scott,1974,1983,7-174,TOT,NFL,132,81,10,0,0,46,ScotFr01,4542.683573,-0.300360664,0.179731239,NA,NA
Chuck Walton,1967,1974,"4-55, 13-98AFL",DET,NFL,98,93,8,0,0,46,WaltCh20,0.878332079,-1.832115077,-0.899704546,NA,NA
Steve Zabel,1970,1979,1-6,TOT,NFL,124,95,10,0,0,46,ZabeSt20,205.6290822,-0.083218626,0.704198018,NA,NA
Marion Barber,2005,2011,4-109,TOT,NFL,99,42,7,1,0,45,BarbMa00,218.9031568,0.02451696,0.203151712,NA,NA
Marion Barber,2005,2011,4-109,TOT,NFL,99,42,7,1,0,45,BarbMa01,1420.871517,0.87790672300000006,0.044724766,NA,NA
Mark Bavaro,1985,1994,4-100,TOT,NFL,126,123,9,2,2,45,BavaMa00,4764.782716,0.287439459,0.218327612,NA,NA
Al Bemiller,1961,1969,"7-94, 7-51AFL",BUF,AFL,126,125,9,1,0,45,BemiAl00,4.126981364,-3.853868384,0.151590549,NA,NA
Toi Cook,1987,1997,8-207,TOT,NFL,150,77,11,0,0,45,CookTo20,8.553327877,0.763596277,0.391364073,NA,NA
Cotton Davidson,1960,1968,1-5,TOT,AFL,87,52,8,2,0,45,DaviCo00,3.091111778,0.330337183,0.586602355,NA,NA
Harold Green,1990,1998,2-38,TOT,NFL,124,81,9,1,0,45,GreeHa00,1802.64256,-0.546619184,-0.245591982,NA,NA
Dick Hoak,1961,1970,7-90,PIT,NFL,135,82,10,1,0,45,HoakDi00,1901.365387,-1.240549743,-0.208174008,NA,NA
John Henry Johnson,1960,1966,2-18,TOT,TOT,81,60,7,3,0,45,JohnJo02,2305.556268,-0.1848255,-0.311670521,FB,TRUE
Joe Jones,1970,1980,2-36,TOT,NFL,134,82,10,0,0,45,JoneJo22,42.45745965,0.166142099,0.834732311,NA,NA
Marvin Jones,2012,2019,5-166,TOT,NFL,96,72,8,0,0,45,JoneMa02,809.8574734,0.331583001,0.245619556,NA,NA
Kyle Long,2013,2019,1-20,CHI,NFL,77,76,7,3,0,45,LongKy00,2.185296173,1.2469851,1.992843717,NA,NA
Darren McFadden,2008,2017,1-4,TOT,NFL,103,75,10,0,0,45,McFaDa00,1518.955531,-0.697403758,0.166138122,NA,NA
Mohamed Sanu,2012,2019,3-83,TOT,NFL,118,92,8,0,0,45,SanuMo00,574.1653021,0.280602288,0.184949017,NA,NA
Donte' Stallworth,2002,2012,1-13,TOT,NFL,115,60,10,0,0,45,StalDo00,4299.661917,0.569812576,0.412859815,NA,NA
Larry Walton,1969,1978,3-59,TOT,NFL,107,80,8,0,0,45,WaltLa00,4030.997737,0.801003935,0.663796052,NA,NA
Gene Washington,1967,1973,1-8,TOT,NFL,95,66,7,2,1,45,WashGe01,4336.910159,0.003927073,0.929659267,NA,NA
Tyrone Wheatley,1995,2004,1-17,TOT,NFL,124,44,10,0,0,45,WheaTy00,1050.332147,0.249886037,0.694861275,NA,NA
Bubby Brister,1986,2000,3-67,TOT,NFL,99,75,14,0,0,44,BrisBu00,0.530783428,-7.26803651,-8.455620484,NA,NA
Aaron Brown,1966,1974,"1-6, 1-6AFL",TOT,TOT,88,60,8,0,0,44,BrowAa00,137.8211769,-1.489104377,-0.881673631,NA,NA
Rob Carpenter,1977,1986,3-84,TOT,NFL,118,65,10,0,0,44,CarpRo00,566.0499701,-1.182382319,-0.737116998,NA,NA
Rob Carpenter,1977,1986,3-84,TOT,NFL,118,65,10,0,0,44,CarpRo01,2052.148003,-0.323413393,-0.117515121,NA,NA
Bert Emanuel,1994,2001,2-45,TOT,NFL,103,87,8,0,0,44,EmanBe00,4390.203348,-0.014157526,0.215442742,NA,NA
Henry Ford,1994,2003,1-26,TOT,NFL,133,76,10,0,0,44,FordHe20,24.52116321,-1.655542525,-0.208428728,NA,NA
Az-Zahir Hakim,1998,2006,4-96,TOT,NFL,110,38,9,0,0,44,HakiAz00,3843.098043,0.472099033,0.155254609,NA,NA
Jessie Hester,1985,1995,1-23,TOT,NFL,147,105,10,0,0,44,HestJe00,5202.281787,-0.642217465,-0.291381992,NA,NA
Craig Heyward,1988,1998,1-24,TOT,NFL,149,107,11,1,0,44,HeywCr00,1588.887175,0.079627333,0.058629694,NA,NA
Wilbur Jackson,1974,1982,1-9,TOT,NFL,94,75,8,0,0,44,JackWi01,2126.42184,-0.512809346,-0.21007755,NA,NA
Hakeem Nicks,2009,2015,1-29,TOT,NFL,92,67,7,0,0,44,NickHa01,3845.966397,0.531726417,0.521056374,NA,NA
Josh Norman,2012,2019,5-143,TOT,NFL,111,91,8,1,1,44,NormJo00,262.5015674,-0.406931229,-1.289995634,NA,NA
Mike Renfro,1978,1987,4-98,TOT,NFL,133,95,10,0,0,44,RenfMi00,4728.534395,-0.36007775,-0.099373273,NA,NA
Steve Wilson,1976,1985,5-154,TAM,NFL,125,104,10,0,0,44,WilsSt21,103.9662765,1.426814799,0.632898995,NA,NA
Sonny Bishop,1962,1969,"18-249, 11-88AFL",TOT,AFL,110,27,8,1,0,43,BishSo00,3.174283681,-0.447867568,-0.044823955,NA,NA
Hoyle Granger,1966,1972,"4-63, 5-37AFL",TOT,TOT,83,40,7,2,0,43,GranHo00,1755.254652,-1.207493167,-0.434778501,NA,NA
Bob Hyland,1967,1977,1-9,TOT,NFL,136,59,11,0,0,43,HylaBo20,19.55317486,-0.496783523,0.295695377,NA,NA
Qadry Ismail,1993,2002,2-52,TOT,NFL,137,68,10,0,0,43,IsmaQa00,4503.508371,-0.270908569,-0.183887121,NA,NA
Bobby Jackson,1978,1985,6-140,NYJ,NFL,95,90,8,0,0,43,JackBo01,407.5880231,0.136596119,0.453654101,NA,NA
Charles Johnson,1994,2002,1-17,TOT,NFL,133,87,9,0,0,43,JohnCh00,4429.206917,-0.547828707,-0.374937002,NA,NA
Julius Jones,2004,2010,2-43,TOT,NFL,94,77,7,0,0,43,JoneJu01,1090.991785,0.059566229,0.091950093,NA,NA
Napoleon Kaufman,1995,2000,1-18,RAI,NFL,91,46,6,0,0,43,KaufNa00,1149.199153,0.430930937,0.711245359,NA,NA
Reggie Langhorne,1985,1993,7-175,TOT,NFL,134,109,9,0,0,43,LangRe00,4955.511249,0.053693719,-0.056752839,NA,NA
Dave Logan,1976,1984,3-65,TOT,NFL,119,89,9,0,0,43,LogaDa00,4305.177952,0.301509458,0.14830419,NA,NA
Doug Martin,2012,2018,1-31,TOT,NFL,84,74,7,2,1,43,MartDo00,486.531161,0.201449517,0.046516359,NA,NA
Frank Middleton,1997,2004,3-63,TOT,NFL,109,92,8,0,0,43,MiddFr00,247.2621172,-1.494194377,-0.705220311,NA,NA
Nick Pietrosante,1960,1967,1-6,TOT,NFL,105,66,8,2,0,43,PietNi00,1778.530945,-1.093122619,-1.387296892,NA,NA
Torrey Smith,2011,2018,2-58,TOT,NFL,119,106,8,0,0,43,SmitTo02,2211.472812,-0.517325741,-0.575677174,NA,NA
Isaac Sopoaga,2005,2013,4-104,TOT,NFL,139,88,9,0,0,43,SopoIs20,14.26314506,0.291768638,0.445547103,NA,NA
Tyrod Taylor,2011,2019,6-180,TOT,NFL,70,46,9,1,0,43,TaylTy00,5.748661738,-1.472583687,-1.817781642,NA,NA
Howard Twilley,1966,1976,"14-209, 12-101AFL",MIA,TOT,120,80,11,0,0,43,TwilHo00,4349.601739,0.736628961,0.395698324,NA,NA
Michael Westbrook,1995,2002,1-4,TOT,NFL,89,72,8,0,0,43,WestMi00,3981.003077,0.258583252,-0.134566134,NA,NA
Kellen Winslow,2004,2013,1-6,TOT,NFL,105,83,9,1,0,43,WinsKe00,6673.366964,1.297806059,0.372447266,TE,TRUE
David Wyman,1987,1995,2-45,TOT,NFL,92,83,9,0,0,43,WymaDa20,16.25680558,1.402857371,1.021704691,NA,NA
Giovani Bernard,2013,2019,2-37,CIN,NFL,99,20,7,0,0,42,BernGi00,463.9137022,0.451791788,0.388676239,NA,NA
Bob Berry,1965,1975,"11-142, 26-201AFL",TOT,NFL,78,52,11,1,0,42,BerrBo00,-4.068642546,0.18179872,-0.242600314,NA,NA
Antonio Bryant,2002,2009,2-63,TOT,NFL,106,82,7,0,0,42,BryaAn00,5127.078002,-0.714810294,0.273656163,NA,NA
Ronnie Bull,1962,1971,"1-7, 1-3AFL",TOT,NFL,123,87,10,0,0,42,BullRo00,2071.554623,-0.88924309,-0.016031627,NA,NA
Boobie Clark,1973,1980,12-302,TOT,NFL,94,54,8,0,0,42,ClarBo00,1863.001264,1.668571068,0.574080597,NA,NA
Al Denson,1964,1971,"6-72, 6-47AFL",TOT,TOT,98,51,8,2,0,42,DensAl00,5030.676224,-1.022534219,-0.851220175,NA,NA
Curtis Dickey,1980,1986,1-5,TOT,NFL,85,61,7,0,0,42,DickCu00,1782.216232,-0.769193909,-0.206616108,NA,NA
Ken Dilger,1995,2004,2-48,TOT,NFL,156,150,10,1,0,42,DilgKe00,3934.929068,0.610352892,-0.012238868,NA,NA
John Fuqua,1969,1976,11-273,TOT,NFL,100,52,8,0,0,42,FuquJo00,1836.425212,-0.75444319,-0.950424479,NA,NA
David Hill,1976,1987,2-46,TOT,NFL,176,143,12,2,0,42,HillDa01,5117.69305,-0.524904114,-0.328715629,NA,NA
Merril Hoge,1987,1994,10-261,TOT,NFL,114,84,8,0,0,42,HogeMe00,2486.646546,-0.344443432,-0.189010823,NA,NA
Mark Ingram,1987,1996,1-28,TOT,NFL,128,84,10,0,0,42,IngrMa00,3760.51088,0.968003559,0.636167737,NA,NA
Mark Ingram,1987,1996,1-28,TOT,NFL,128,84,10,0,0,42,IngrMa01,136.9625122,1.807755425,1.040441942,NA,NA
Michael Jackson,1979,1986,3-57,SEA,NFL,105,78,8,0,0,42,JackMi00,5172.246865,0.410097864,0.307183756,NA,NA
Terry Jackson,1978,1985,5-120,TOT,NFL,107,73,8,0,0,42,JackTe00,417.2437013,-0.391337178,-0.201869956,NA,NA
Ellis Johnson,1995,2004,1-15,TOT,NFL,149,89,10,0,0,42,JohnEl00,37.77586183,-0.680264398,-0.564783843,NA,NA
Sam McCullum,1974,1983,9-232,TOT,NFL,129,86,10,0,0,42,McCuSa00,4259.453631,0.192153749,0.227650487,NA,NA
Tony McGee,1971,1984,3-64,TOT,NFL,202,69,14,0,0,42,McGeTo00,3768.943641,-0.410517679,0.048511066,NA,NA
Natrone Means,1993,2000,2-41,TOT,NFL,88,55,8,1,0,42,MeanNa00,732.6839318,-0.097466547,0.217893616,NA,NA
Adrian Murrell,1993,2003,5-120,TOT,NFL,122,67,9,0,0,42,MurrAd00,1505.108429,-1.39109513,-1.291258712,NA,NA
Jim Otis,1970,1978,9-218,TOT,NFL,116,61,9,1,0,42,OtisJi00,965.0537145,0.945377483,0.171247529,NA,NA
Jess Phillips,1968,1977,4-84,TOT,TOT,138,82,10,0,0,42,PhilJe00,1230.771843,0.136489433,-0.188683594,NA,NA
Bill Schroeder,1997,2004,6-181,TOT,NFL,111,78,8,0,0,42,SchrBi00,4026.297824,0.156984968,-0.446561029,NA,NA
Bill Schroeder,1997,2004,6-181,TOT,NFL,111,78,8,0,0,42,SchrBi20,65.18063078,-0.582880101,2.737439636,NA,NA
Javon Walker,2002,2009,1-20,TOT,NFL,83,46,8,1,0,42,WalkJa00,3765.996159,0.478574543,0.445075555,NA,NA
Kevin Walter,2003,2012,7-255,TOT,NFL,152,93,10,0,0,42,WaltKe00,3950.427171,0.797874405,0.342930087,NA,NA
Warren Wells,1964,1970,12-160,TOT,TOT,65,42,5,2,0,42,WellWa00,4287.101715,1.941476465,1.168474327,NA,NA
Tom Woodeshick,1963,1972,"8-102, 4-28AFL",TOT,NFL,115,55,10,1,0,42,WoodTo01,1559.918096,-0.427415387,-0.205619927,NA,NA
Greg Bell,1984,1990,1-26,TOT,NFL,80,67,7,1,0,41,BellGr00,1400.669568,-0.758554208,-0.77958203,NA,NA
Martellus Bennett,2008,2017,2-61,TOT,NFL,144,107,10,1,0,41,BennMa00,2010.943709,0.885499498,0.969372909,NA,NA
Jim Braxton,1971,1978,3-57,TOT,NFL,90,64,8,0,0,41,BraxJi00,2211.62691,-0.302137251,-0.116796809,NA,NA
Brian Brennan,1984,1992,4-104,TOT,NFL,132,27,9,0,0,41,BrenBr00,4134.536365,0.348723526,0.364275468,NA,NA
Brent Celek,2007,2017,5-162,PHI,NFL,175,132,11,0,0,41,CeleBr00,3431.91277,0.541130831,0.582509114,NA,NA
Bobby Douglass,1969,1978,2-41,TOT,NFL,91,53,10,0,0,41,DougBo00,2.632358203,-0.730334714,1.193850454,NA,NA
Josh Freeman,2009,2015,1-17,TOT,NFL,62,61,6,0,0,41,FreeJo00,-1.611474143,-0.908037876,-1.268524322,NA,NA
Dick Gordon,1965,1974,7-88,TOT,NFL,115,84,10,2,1,41,GordDi00,4852.136826,-1.400069408,0.071246132,NA,NA
Archie Griffin,1976,1982,1-24,CIN,NFL,98,57,7,0,0,41,GrifAr00,2142.743049,0.248257058,-0.589574578,NA,NA
Rex Hadnot,2004,2012,6-174,TOT,NFL,129,96,9,0,0,41,HadnRe20,-1.1650264,-1.26395575,-0.809156983,NA,NA
Courtney Hawkins,1992,2000,2-44,TOT,NFL,131,81,9,0,0,41,HawkCo00,4391.172981,-0.802549746,-0.373655564,NA,NA
Devery Henderson,2004,2012,2-50,NOR,NFL,124,76,9,0,0,41,HendDe00,3416.563458,1.417952107,0.292362823,NA,NA
Brandon Jacobs,2005,2013,4-110,TOT,NFL,109,49,9,0,0,41,JacoBr00,732.135757,0.300929802,0.116727655,NA,NA
Marcedes Lewis,2006,2019,1-28,TOT,NFL,202,172,14,1,0,41,LewiMa00,3322.600933,-0.581651075,-0.071881973,NA,NA
Don Norton,1960,1966,5-56,SDG,AFL,91,6,7,2,0,41,NortDo00,4042.833339,0.577147364,0.482628198,NA,NA
Torrance Small,1992,2001,5-138,TOT,NFL,133,56,10,0,0,41,SmalTo00,4353.95447,-0.303030645,-0.448614653,NA,NA
Marcus Spears,2005,2013,1-20,TOT,NFL,124,90,9,0,0,41,SpeaMa20,16.1405651,-0.337239247,0.406351572,NA,NA
Leonard Williams,2015,2019,1-6,TOT,NFL,79,75,5,1,0,41,WillLe21,6.52499825,-0.58048986,-0.843182562,NA,NA
Robert Woods,1973,1980,2-38,TOT,NFL,99,82,8,0,0,41,WoodRo00,144.3377825,0.825597127,1.615027495,NA,NA
Robert Woods,1973,1980,2-38,TOT,NFL,99,82,8,0,0,41,WoodRo02,478.5437377,-1.051830905,0.741494266,NA,NA
Terry Barr,1960,1965,3-36,DET,NFL,67,58,6,2,0,40,BarrTe00,4566.071705,-0.741712154,-1.295503056,NA,NA
David Boston,1999,2005,1-8,TOT,NFL,75,61,6,1,1,40,BostDa00,4204.84396,-0.588242935,-0.620893965,NA,NA
Kenny Britt,2009,2017,1-30,TOT,NFL,116,76,9,0,0,40,BritKe00,2186.545429,-0.210661584,0.778173592,NA,NA
Charlie Brown,1982,1987,8-201,TOT,NFL,68,50,6,2,0,40,BrowCh00,3907.178474,0.723837516,1.146425348,NA,NA
Ed Brown,1960,1965,6-68,TOT,NFL,82,46,6,0,0,40,BrowEd01,-0.981639289,-2.377332445,-2.157302449,NA,NA
Chris Dalman,1993,1999,6-166,SFO,NFL,105,64,7,0,0,40,DalmCh20,2.207999518,1.187833974,-0.009698418,NA,NA
Willie Ellison,1967,1974,2-33,TOT,NFL,98,46,8,1,0,40,ElliWi00,1386.631113,0.212068048,-0.422981183,NA,NA
Earl Gros,1962,1970,"1-14, 2-15AFL",TOT,NFL,108,64,9,0,0,40,GrosEa00,1729.739158,-0.936784855,-0.150715252,NA,NA
Alvin Harper,1991,1999,1-12,TOT,NFL,102,66,8,0,0,40,HarpAl00,3202.00684,0.692600959,0.430395894,NA,NA
Jackie Harris,1990,2001,4-102,TOT,NFL,167,116,12,0,0,40,HarrJa00,4437.091459,-0.531206377,-0.505446414,NA,NA
Frank Jackson,1961,1967,"19-150, 19-150AFL",TOT,AFL,90,15,7,1,0,40,JackFr00,3347.799753,0.923703006,-0.332212828,NA,NA
Johnny Johnson,1990,1994,7-169,TOT,NFL,72,58,5,1,0,40,JohnJo00,1647.828344,-0.159731034,0.320335473,NA,NA
Steve Owens,1970,1974,1-19,DET,NFL,53,39,5,1,0,40,OwenSt00,1407.688673,0.978721678,0.812238773,NA,NA
Frank Pitts,1965,1974,"16-213, 4-32AFL",TOT,TOT,127,65,10,0,0,40,PittFr00,4187.689139,0.454460815,0.275190309,NA,NA
Willie Richardson,1963,1971,"7-89, 3-19AFL",TOT,NFL,109,54,9,2,1,40,RichWi00,3656.804642,1.115909727,0.513698966,NA,NA
Eddie Royal,2008,2016,2-42,TOT,NFL,116,71,9,0,0,40,RoyaEd00,2704.146629,0.756659946,0.573800289,NA,NA
Don Smith,1979,1987,1-17,TOT,NFL,111,81,9,0,0,40,SmitDo00,451.696825,0.416173086,-0.319038815,NA,NA
J.D. Smith,1960,1966,2-15,TOT,NFL,75,75,6,1,0,40,SmitJ.00,1687.825265,-0.438595017,-0.924185796,NA,NA
Ron Springs,1979,1986,5-136,TOT,NFL,112,65,8,0,0,40,SpriRo00,2511.27053,0.48079101,-0.239151192,NA,NA
Matt Suhey,1980,1989,2-46,CHI,NFL,148,100,10,0,0,40,SuheMa00,2645.63087,-0.312086141,-0.214771133,NA,NA
Willie Williams,1965,1973,8-99,TOT,TOT,106,86,9,1,0,40,WillWi20,25.56744354,-1.249188001,-0.703009095,NA,NA
John Wittenborn,1960,1968,17-203,TOT,TOT,92,25,8,0,0,40,WittJo20,-2.478962367,-0.29879592,0.908834847,NA,NA
Mike Anderson,2000,2007,6-189,TOT,NFL,98,51,7,0,0,39,AndeMi00,812.4560845,0.77571732,1.04669211,NA,NA
Fred Arbanas,1962,1970,"2-22, 7-54AFL",KAN,TOT,118,34,9,5,3,39,ArbaFr00,3950.884444,1.90651337,0.340818504,NA,NA
Kevan Barlow,2001,2006,3-80,TOT,NFL,84,33,6,0,0,39,BarlKe00,1247.494134,-0.368151068,-0.328141795,NA,NA
Cedric Benson,2005,2012,1-4,TOT,NFL,96,71,8,0,0,39,BensCe00,856.3407436,-0.592471676,-0.72496724,NA,NA
Jim Bertelsen,1972,1976,2-30,RAM,NFL,68,44,5,1,0,39,BertJi00,1511.402692,1.08282916,0.741893855,NA,NA
Hoby Brenner,1981,1993,3-71,NOR,NFL,175,157,13,1,0,39,BrenHo00,3898.832656,-0.601995599,-0.291792622,NA,NA
Jerry Butler,1979,1986,1-5,BUF,NFL,88,80,7,1,0,39,ButlJe00,4423.211993,-0.163939369,-0.137656311,NA,NA
Ray Butler,1980,1988,4-88,TOT,NFL,120,80,9,0,0,39,ButlRa00,4182.986829,-0.523224841,-0.216780573,NA,NA
Marion Butts,1989,1995,7-183,TOT,NFL,104,74,7,2,0,39,ButtMa00,533.0191174,-0.509167763,-0.266582931,NA,NA
Tony Cline,1970,1977,4-102,TOT,NFL,93,59,8,0,0,39,ClinTo00,274.5457185,-0.430810129,-0.516462717,NA,NA
Tony Cline,1970,1977,4-102,TOT,NFL,93,59,8,0,0,39,ClinTo20,22.17505009,-0.597342957,-0.424632769,NA,NA
Cosey Coleman,2000,2006,2-51,TOT,NFL,100,92,7,0,0,39,ColeCo21,6.098411672,0.043961008,0.288254542,NA,NA
Mark Dennis,1987,1996,8-212,TOT,NFL,125,68,10,0,0,39,DennMa21,4.781608095,-1.5144793,-1.19275274,NA,NA
Curtis Duncan,1987,1993,10-258,OTI,NFL,102,61,7,1,0,39,DuncCu00,3696.955583,0.877399839,0.284029382,NA,NA
J.D. Hill,1971,1977,1-4,TOT,NFL,73,72,7,1,0,39,HillJ.00,4333.0505,-0.72011715,-0.231333061,NA,NA
Jerry Hill,1961,1970,"3-35, 2-9AFL",CLT,NFL,102,57,9,0,0,39,HillJe00,1302.494897,1.746934328,0.946902307,NA,NA
Bernard Jackson,1972,1980,4-81,TOT,NFL,118,85,9,0,0,39,JackBe20,25.69424766,1.948899413,0.865256069,NA,NA
Ashley Lelie,2002,2008,1-19,TOT,NFL,107,59,7,0,0,39,LeliAs00,3316.483872,0.37175564,0.86452219,NA,NA
Cedric Mack,1983,1993,2-44,TOT,NFL,140,87,11,0,0,39,MackCe20,63.68585173,1.24747374,1.017513551,NA,NA
Ray McDonald,2007,2014,3-97,SFO,NFL,115,68,8,0,0,39,McDoRa00,80.32320872,1.704351619,0.692611099,NA,NA
Randy McMichael,2002,2012,4-114,TOT,NFL,164,150,11,0,0,39,McMiRa01,4331.621297,-0.790482891,-0.671515481,NA,NA
Alfred Morris,2012,2019,6-173,TOT,NFL,105,70,8,2,0,39,MorrAl00,148.3254751,0.491940313,0.328085157,NA,NA
Chip Myers,1967,1976,10-248,TOT,TOT,108,47,9,1,0,39,MyerCh00,4063.56046,1.175268938,0.236467052,NA,NA
Koren Robinson,2001,2008,1-9,TOT,NFL,96,70,8,1,0,39,RobiKo00,3709.890116,0.301969396,0.117720267,NA,NA
Dan Ross,1979,1986,2-30,TOT,NFL,104,87,7,1,0,39,RossDa00,3748.657854,0.578120774,0.182735076,NA,NA
Ron Shanklin,1970,1976,2-28,TOT,NFL,72,71,6,1,0,39,ShanRo00,4204.708824,-0.942799282,-1.158117987,NA,NA
J.D. Smith,1960,1966,15-179,TOT,NFL,84,59,7,1,0,39,SmitJ.00,1687.825265,-0.438595017,-0.924185796,NA,NA
Kevin Smith,1992,1999,1-17,DAL,NFL,103,93,8,0,0,39,SmitKe02,1008.195728,-1.061148253,-0.622149267,NA,NA
Kevin Smith,1992,1999,1-17,DAL,NFL,103,93,8,0,0,39,SmitKe24,8.191408205,0.173191361,0.163363399,NA,NA
Ken Stone,1973,1980,10-245,TOT,NFL,101,54,8,0,0,39,StonKe20,44.99009571,1.267423548,0.901784197,NA,NA
Tom Sullivan,1972,1978,15-378,TOT,NFL,84,60,7,0,0,39,SullTo00,1927.50862,0.019714309,0.011535978,NA,NA
Floyd Turner,1989,1998,6-159,TOT,NFL,114,46,9,0,0,39,TurnFl00,3913.417088,0.105736076,0.318600704,NA,NA
Don Beebe,1989,1997,3-82,TOT,NFL,116,51,9,0,0,38,BeebDo00,3187.086745,0.807685962,0.105399562,NA,NA
Michael Bennett,2001,2010,1-27,TOT,NFL,109,50,10,1,0,38,BennMi00,1340.661531,0.447149013,0.269328595,NA,NA
Albert Bentley,1985,1992,2-35,TOT,NFL,90,33,8,0,0,38,BentAl00,2347.479521,-0.556581343,-0.015985181,NA,NA
Brian Blados,1984,1992,1-28,TOT,NFL,107,63,9,0,0,38,BladBr20,5.666444659,1.848866609,1.456653143,NA,NA
Preston Brown,2014,2019,3-73,TOT,NFL,81,77,6,0,0,38,BrowPr20,221.0378712,0.791080595,0.437866557,NA,NA
Don Calhoun,1974,1982,10-249,TOT,NFL,114,50,9,0,0,38,CalhDo00,923.4261929,0.339465631,-0.130922644,NA,NA
John Cappelletti,1974,1983,1-11,TOT,NFL,105,63,9,0,0,38,CappJo00,1711.570523,1.349825437,1.018670104,NA,NA
Wray Carlton,1960,1967,3-26,BUF,AFL,87,14,8,2,0,38,CarlWr00,1504.964265,-0.72520667,-0.6326529,NA,NA
Chris Cooley,2004,2012,3-81,WAS,NFL,117,103,9,2,0,38,CoolCh00,4620.529115,0.085770522,0.370898827,NA,NA
Patrick Crayton,2004,2011,7-216,TOT,NFL,105,36,8,0,0,38,CrayPa00,3238.397414,1.106749518,0.270917379,NA,NA
Russell Davis,1999,2007,2-48,TOT,NFL,114,83,9,0,0,38,DaviRu00,55.11096283,0.590895715,0.806010168,NA,NA
Joe Dawkins,1970,1976,10-249,TOT,NFL,98,57,7,0,0,38,DawkJo00,1913.110529,-0.130401023,0.036538559,NA,NA
Eric Green,1990,1999,1-21,TOT,NFL,120,103,10,2,0,38,GreeEr00,4445.441087,0.189493353,0.066504543,NA,NA
Dwight Harrison,1971,1980,2-35,TOT,NFL,108,78,10,0,0,38,HarrDw20,402.0938442,-1.305668811,-1.123004431,NA,NA
Andy Johnson,1974,1982,5-112,NWE,NFL,94,43,8,0,0,38,JohnAn01,2298.06697,0.007872044,-0.453366481,NA,NA
Ron Kramer,1960,1967,1-4,TOT,NFL,105,88,8,1,1,38,KramRo00,4174.113315,0.219731952,-0.530537757,NA,NA
Eddie Lacy,2013,2017,2-61,TOT,NFL,60,51,5,1,0,38,LacyEd00,234.8623949,0.709230285,0.054565458,NA,NA
Tom Mitchell,1966,1977,"3-58, 3-58AFL",TOT,TOT,145,93,11,0,0,38,MitcTo00,4481.538448,-0.219254124,0.204705206,NA,NA
Jerry Porter,2000,2008,2-47,TOT,NFL,115,68,9,0,0,38,PortJe00,3725.122089,-0.062515582,0.390139145,NA,NA
Marcus Robinson,1998,2006,4-108,TOT,NFL,107,52,9,0,0,38,RobiMa00,4345.345206,-0.265339473,0.293574869,NA,NA
